locus_tag	ftype	length_bp	gene	EC_number	COG	product
BINKAFHJ_03210	CDS	1311	efeN	1.11.1.-	COG2837	putative deferrochelatase/peroxidase EfeN
BINKAFHJ_03211	CDS	861	efeM		COG2822	putative iron uptake system component EfeM
BINKAFHJ_03212	CDS	339				hypothetical protein
BINKAFHJ_03213	CDS	210				hypothetical protein
BINKAFHJ_03214	CDS	1686	sasA_17	2.7.-.-		Adaptive-response sensory-kinase SasA
BINKAFHJ_03215	CDS	1440	glgA	2.4.1.21	COG0297	Glycogen synthase
BINKAFHJ_03216	CDS	1110	glgD		COG0448	Glycogen biosynthesis protein GlgD
BINKAFHJ_03217	CDS	1170	glgC_1	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
BINKAFHJ_03218	CDS	1947	glgB	2.4.1.18		1,4-alpha-glucan branching enzyme GlgB
BINKAFHJ_03219	CDS	213				hypothetical protein
BINKAFHJ_03220	CDS	102				hypothetical protein
BINKAFHJ_03221	CDS	864	rlmL_2	2.1.1.264		Ribosomal RNA large subunit methyltransferase K/L
BINKAFHJ_03222	CDS	690		5.4.99.-	COG0564	putative RNA pseudouridine synthase
BINKAFHJ_03223	CDS	2643	rcsC_7	2.7.13.3		Sensor histidine kinase RcsC
BINKAFHJ_03224	CDS	420	yusO_4			putative HTH-type transcriptional regulator YusO
BINKAFHJ_03225	CDS	168				hypothetical protein
BINKAFHJ_03226	CDS	2436	parC	5.99.1.3		DNA topoisomerase 4 subunit A
BINKAFHJ_03227	CDS	1974	parE	5.99.1.3		DNA topoisomerase 4 subunit B
BINKAFHJ_03228	CDS	993				hypothetical protein
BINKAFHJ_03229	CDS	972	yxlF_5	3.6.3.-	COG1131	putative ABC transporter ATP-binding protein YxlF
BINKAFHJ_03230	CDS	966				hypothetical protein
BINKAFHJ_03231	CDS	1440				hypothetical protein
BINKAFHJ_03232	CDS	1692				hypothetical protein
BINKAFHJ_03233	CDS	1119			COG3039	IS5 family transposase ISRsp5
BINKAFHJ_03234	CDS	177				hypothetical protein
BINKAFHJ_03235	CDS	1875				hypothetical protein
BINKAFHJ_03236	CDS	1071	cytR_2		COG1609	HTH-type transcriptional repressor CytR
BINKAFHJ_03237	CDS	954	iolE_3	4.2.1.44		Inosose dehydratase
BINKAFHJ_03238	CDS	1233				putative sugar-binding periplasmic protein
BINKAFHJ_03239	CDS	888				hypothetical protein
BINKAFHJ_03240	CDS	885	araQ_12		COG0395	L-arabinose transport system permease protein AraQ
BINKAFHJ_03241	CDS	1083	ugpC_2	3.6.3.20	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
BINKAFHJ_03242	CDS	1653		1.1.99.3		Gluconate 2-dehydrogenase flavoprotein
BINKAFHJ_03243	CDS	915		2.7.4.1	COG2326	Polyphosphate:ADP phosphotransferase
BINKAFHJ_03244	CDS	876	pdxI	1.1.1.65		Pyridoxine 4-dehydrogenase
BINKAFHJ_03245	CDS	912	pgrR			HTH-type transcriptional regulator PgrR
BINKAFHJ_03246	CDS	480				hypothetical protein
BINKAFHJ_03247	CDS	195				hypothetical protein
BINKAFHJ_03248	CDS	234	rpsU		COG0828	30S ribosomal protein S21
BINKAFHJ_03249	CDS	714	rapA2			Calcium-binding lectin RapA2
BINKAFHJ_03250	CDS	252				hypothetical protein
BINKAFHJ_03251	CDS	1494				hypothetical protein
BINKAFHJ_03252	CDS	708	phoB		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
BINKAFHJ_03253	CDS	1008	envZ	2.7.13.3		Osmolarity sensor protein EnvZ
BINKAFHJ_03254	CDS	594				hypothetical protein
BINKAFHJ_03255	CDS	429				hypothetical protein
BINKAFHJ_03256	CDS	396				hypothetical protein
BINKAFHJ_03257	CDS	765	fabG_8	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
BINKAFHJ_03258	CDS	729	rbtD	1.1.1.56		Ribitol 2-dehydrogenase
BINKAFHJ_03259	CDS	1257	xylH_2		COG4214	Xylose transport system permease protein XylH
BINKAFHJ_03260	CDS	948	btuD_13	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
BINKAFHJ_03261	CDS	1068	xylF_4		COG4213	D-xylose-binding periplasmic protein
BINKAFHJ_03262	CDS	885	rhaR_11			HTH-type transcriptional activator RhaR
BINKAFHJ_03263	CDS	759	otsB	3.1.3.12	COG1877	Trehalose-6-phosphate phosphatase
BINKAFHJ_03264	CDS	1086				hypothetical protein
BINKAFHJ_03265	CDS	840	peb1A		COG0834	Major cell-binding factor
BINKAFHJ_03266	CDS	663	glnP_2		COG0765	Glutamine transport system permease protein GlnP
BINKAFHJ_03267	CDS	660	glnP_3		COG0765	Glutamine transport system permease protein GlnP
BINKAFHJ_03268	CDS	771	artM_3		COG1126	Arginine transport ATP-binding protein ArtM
BINKAFHJ_03269	CDS	855	besA	3.1.-.-	COG2819	Ferri-bacillibactin esterase BesA
BINKAFHJ_03270	CDS	1506				hypothetical protein
BINKAFHJ_03271	CDS	438				hypothetical protein
BINKAFHJ_03272	CDS	1110	exuR_5		COG1609	putative HTH-type transcriptional repressor ExuR
BINKAFHJ_03273	CDS	963	rbsB_2		COG1879	Ribose import binding protein RbsB
BINKAFHJ_03274	CDS	1542	rbsA_6	3.6.3.17	COG1129	Ribose import ATP-binding protein RbsA
BINKAFHJ_03275	CDS	1026	rbsC_10		COG1172	Ribose import permease protein RbsC
BINKAFHJ_03276	CDS	1143	nphR			Transcriptional activator NphR
BINKAFHJ_03277	CDS	201				hypothetical protein
BINKAFHJ_03278	CDS	1233				hypothetical protein
BINKAFHJ_03279	CDS	1899	bcsA	2.4.1.12		Cellulose synthase catalytic subunit [UDP-forming]
BINKAFHJ_03280	CDS	240				hypothetical protein
BINKAFHJ_03281	CDS	339				hypothetical protein
BINKAFHJ_03282	CDS	480				hypothetical protein
BINKAFHJ_03283	CDS	1023				Zinc-type alcohol dehydrogenase-like protein
BINKAFHJ_03284	CDS	1086	iolG_14	1.1.1.18		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
BINKAFHJ_03285	CDS	921				hypothetical protein
BINKAFHJ_03286	CDS	438				hypothetical protein
BINKAFHJ_03287	CDS	966				hypothetical protein
BINKAFHJ_03288	CDS	984	cpo_1	1.11.1.10		Non-heme chloroperoxidase
BINKAFHJ_03289	CDS	300				hypothetical protein
BINKAFHJ_03290	CDS	1005				Zinc-type alcohol dehydrogenase-like protein
BINKAFHJ_03291	CDS	2871				hypothetical protein
BINKAFHJ_03292	CDS	966				hypothetical protein
BINKAFHJ_03293	CDS	165				hypothetical protein
BINKAFHJ_03294	CDS	369				hypothetical protein
BINKAFHJ_03295	CDS	642				hypothetical protein
BINKAFHJ_03296	CDS	942			COG3039	IS5 family transposase ISRm33
BINKAFHJ_03297	CDS	102				hypothetical protein
BINKAFHJ_03298	CDS	621				hypothetical protein
BINKAFHJ_03299	CDS	3651	tolB			Protein TolB
BINKAFHJ_03300	CDS	1146				hypothetical protein
BINKAFHJ_03301	CDS	417				hypothetical protein
BINKAFHJ_03302	CDS	387				hypothetical protein
BINKAFHJ_03303	CDS	162				hypothetical protein
BINKAFHJ_03304	CDS	879	bioH	3.1.1.85	COG0596	Pimeloyl-[acyl-carrier protein] methyl ester esterase
BINKAFHJ_03305	CDS	555				hypothetical protein
BINKAFHJ_03306	CDS	324				hypothetical protein
BINKAFHJ_03307	CDS	285				hypothetical protein
BINKAFHJ_03308	CDS	426				hypothetical protein
BINKAFHJ_03309	CDS	438				hypothetical protein
BINKAFHJ_03310	CDS	240				hypothetical protein
BINKAFHJ_03311	CDS	450				hypothetical protein
BINKAFHJ_03312	CDS	570	yraA_2	3.2.-.-	COG0693	Putative cysteine protease YraA
BINKAFHJ_03313	CDS	705				hypothetical protein
BINKAFHJ_03314	CDS	399				hypothetical protein
BINKAFHJ_03315	CDS	288				hypothetical protein
BINKAFHJ_03316	CDS	1137	arnC	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
BINKAFHJ_03317	CDS	384				hypothetical protein
BINKAFHJ_03318	CDS	531				hypothetical protein
BINKAFHJ_03319	CDS	867				hypothetical protein
BINKAFHJ_03320	CDS	273				hypothetical protein
BINKAFHJ_03321	CDS	207				hypothetical protein
BINKAFHJ_03322	tRNA	76				tRNA-Val(tac)
BINKAFHJ_03323	tRNA	77				tRNA-Met(cat)
BINKAFHJ_03324	tRNA	77				tRNA-Asp(gtc)
BINKAFHJ_03325	tRNA	76				tRNA-Phe(gaa)
BINKAFHJ_03326	tRNA	76				tRNA-Thr(tgt)
BINKAFHJ_03327	tRNA	86				tRNA-Tyr(gta)
BINKAFHJ_03328	tRNA	74				tRNA-Trp(cca)
BINKAFHJ_03329	tRNA	76				tRNA-His(gtg)
BINKAFHJ_03330	tRNA	74				tRNA-Gln(ttg)
BINKAFHJ_03331	tRNA	75				tRNA-Gly(gcc)
BINKAFHJ_03332	tRNA	74				tRNA-Cys(gca)
BINKAFHJ_03333	tRNA	89				tRNA-Leu(taa)
BINKAFHJ_03334	tRNA	77				tRNA-Arg(acg)
BINKAFHJ_03335	tRNA	80				tRNA-Leu(caa)
BINKAFHJ_03336	CDS	1074				hypothetical protein
BINKAFHJ_03337	CDS	819				hypothetical protein
BINKAFHJ_03338	CDS	984	glpX	3.1.3.11	COG1494	Fructose-1,6-bisphosphatase class 2
BINKAFHJ_03339	CDS	708	ccpN		COG0517	Transcriptional repressor CcpN
BINKAFHJ_03340	CDS	807	yqfL_2	2.7.11.32	COG1806	Putative pyruvate, phosphate dikinase regulatory protein
BINKAFHJ_03341	CDS	1188				hypothetical protein
BINKAFHJ_03342	CDS	303				hypothetical protein
BINKAFHJ_03343	CDS	681				hypothetical protein
BINKAFHJ_03344	CDS	528				hypothetical protein
BINKAFHJ_03345	CDS	699	liaH_2		COG1842	Protein LiaH
BINKAFHJ_03346	CDS	651				hypothetical protein
BINKAFHJ_03347	CDS	1077	liaS	2.7.13.3	COG4585	Sensor histidine kinase LiaS
BINKAFHJ_03348	CDS	648	liaR		COG2197	Transcriptional regulatory protein LiaR
BINKAFHJ_03349	CDS	435	catD	1.-.-.-	COG2259	Putative oxidoreductase CatD
BINKAFHJ_03350	CDS	768	ygiD_2	1.13.11.29	COG3384	4,5-DOPA dioxygenase extradiol
BINKAFHJ_03351	CDS	309	yodB_1		COG1733	HTH-type transcriptional regulator YodB
BINKAFHJ_03352	CDS	300				hypothetical protein
BINKAFHJ_03353	CDS	693				hypothetical protein
BINKAFHJ_03354	CDS	90				hypothetical protein
BINKAFHJ_03355	CDS	441	mshD_2	2.3.1.189		Mycothiol acetyltransferase
BINKAFHJ_03356	CDS	384				hypothetical protein
BINKAFHJ_03357	CDS	774				hypothetical protein
BINKAFHJ_03358	CDS	1521	zwf_2	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
BINKAFHJ_03359	CDS	1074	cpdA_3	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
BINKAFHJ_03360	CDS	1584	prfC			Peptide chain release factor 3
BINKAFHJ_03361	CDS	1077	degA_7		COG1609	HTH-type transcriptional regulator DegA
BINKAFHJ_03362	CDS	204	sspI			Small, acid-soluble spore protein I
BINKAFHJ_03363	CDS	660	ktrA_2		COG0569	Ktr system potassium uptake protein A
BINKAFHJ_03364	CDS	831	aviRb	2.1.1.208		23S rRNA (uridine(2479)-2'-O)-methyltransferase
BINKAFHJ_03365	CDS	744	nanR			Transcriptional regulator NanR
BINKAFHJ_03366	CDS	1326				hypothetical protein
BINKAFHJ_03367	CDS	882	ycjO_3		COG1175	Inner membrane ABC transporter permease protein YcjO
BINKAFHJ_03368	CDS	843	ycjP_4		COG0395	Inner membrane ABC transporter permease protein YcjP
BINKAFHJ_03369	CDS	1197		4.2.1.-	COG4948	D-galactonate dehydratase family member
BINKAFHJ_03370	CDS	255				hypothetical protein
BINKAFHJ_03371	CDS	486	yiaA		COG4682	Inner membrane protein YiaA
BINKAFHJ_03372	CDS	1653	pucR_4		COG2508	Purine catabolism regulatory protein
BINKAFHJ_03373	CDS	1341	dctA		COG1301	Aerobic C4-dicarboxylate transport protein
BINKAFHJ_03374	CDS	549				hypothetical protein
BINKAFHJ_03375	CDS	1596	ywrD_2	2.3.2.2	COG0405	Glutathione hydrolase-like YwrD proenzyme
BINKAFHJ_03376	CDS	1245	pucG_2	2.6.1.112	COG0075	(S)-ureidoglycine--glyoxylate transaminase
BINKAFHJ_03377	CDS	1287	allC	3.5.3.9	COG0624	Allantoate amidohydrolase
BINKAFHJ_03378	CDS	1239	mdtA_4			Multidrug resistance protein MdtA
BINKAFHJ_03379	CDS	1515	ifcA_2	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
BINKAFHJ_03380	CDS	993	ghrB_1	1.1.1.81		Glyoxylate/hydroxypyruvate reductase B
BINKAFHJ_03381	CDS	1263	larA_2	5.1.2.1	COG3875	Lactate racemase
BINKAFHJ_03382	CDS	1209	mii	5.3.3.6		3-methylitaconate isomerase
BINKAFHJ_03383	CDS	762	nfrA1_2	1.5.1.38	COG0778	FMN reductase (NADPH)
BINKAFHJ_03384	CDS	1026				hypothetical protein
BINKAFHJ_03385	CDS	444				hypothetical protein
BINKAFHJ_03386	CDS	1500				hypothetical protein
BINKAFHJ_03387	CDS	1479	betB_3	1.2.1.8	COG1012	NAD/NADP-dependent betaine aldehyde dehydrogenase
BINKAFHJ_03388	CDS	1623	alsS	2.2.1.6	COG0028	Acetolactate synthase
BINKAFHJ_03389	CDS	954		1.1.1.81	COG0111	Hydroxypyruvate reductase
BINKAFHJ_03390	CDS	897	cynR_2			HTH-type transcriptional regulator CynR
BINKAFHJ_03391	CDS	282				hypothetical protein
BINKAFHJ_03392	CDS	189				hypothetical protein
BINKAFHJ_03393	CDS	120				hypothetical protein
BINKAFHJ_03394	CDS	624	greA_2			Transcription elongation factor GreA
BINKAFHJ_03395	CDS	552				hypothetical protein
BINKAFHJ_03396	CDS	510				hypothetical protein
BINKAFHJ_03397	CDS	321				hypothetical protein
BINKAFHJ_03398	CDS	741	fabG_9	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
BINKAFHJ_03399	CDS	882	cmpR_5		COG0583	HTH-type transcriptional activator CmpR
BINKAFHJ_03400	CDS	255				hypothetical protein
BINKAFHJ_03401	CDS	480				hypothetical protein
BINKAFHJ_03402	CDS	303				hypothetical protein
BINKAFHJ_03403	CDS	429				hypothetical protein
BINKAFHJ_03404	CDS	783				hypothetical protein
BINKAFHJ_03405	CDS	765				hypothetical protein
BINKAFHJ_03406	CDS	948				hypothetical protein
BINKAFHJ_03407	CDS	1557	ybiT_1		COG0488	putative ABC transporter ATP-binding protein YbiT
BINKAFHJ_03408	CDS	1989	purR_3			HTH-type transcriptional repressor PurR
BINKAFHJ_03409	CDS	1113				hypothetical protein
BINKAFHJ_03410	CDS	447	hcaC_4			3-phenylpropionate/cinnamic acid dioxygenase ferredoxin subunit
BINKAFHJ_03411	CDS	1251	andAa	1.18.1.3		Anthranilate 1,2-dioxygenase system ferredoxin--NAD(+) reductase component
BINKAFHJ_03412	CDS	816				hypothetical protein
BINKAFHJ_03413	CDS	816	iolE_4	4.2.1.44	COG1082	Inosose dehydratase
BINKAFHJ_03414	CDS	1170	iolG_15	1.1.1.18		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
BINKAFHJ_03415	CDS	1494	rbsA_7	3.6.3.17	COG1129	Ribose import ATP-binding protein RbsA
BINKAFHJ_03416	CDS	963	rbsC_11		COG1172	Ribose import permease protein RbsC
BINKAFHJ_03417	CDS	1152	iolG_16	1.1.1.18		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
BINKAFHJ_03418	CDS	1191				hypothetical protein
BINKAFHJ_03419	CDS	378				hypothetical protein
BINKAFHJ_03420	CDS	1248	yciC_2		COG0523	Putative metal chaperone YciC
BINKAFHJ_03421	CDS	426	yndB		COG3832	putative protein YndB
BINKAFHJ_03422	CDS	390				hypothetical protein
BINKAFHJ_03423	CDS	1389	fumC	4.2.1.2		Fumarate hydratase class II
BINKAFHJ_03424	CDS	147				hypothetical protein
BINKAFHJ_03425	CDS	2142	helD_3	3.6.4.12	COG3973	DNA helicase IV
BINKAFHJ_03426	CDS	258				hypothetical protein
BINKAFHJ_03427	CDS	237				hypothetical protein
BINKAFHJ_03428	CDS	375				hypothetical protein
BINKAFHJ_03429	CDS	261	ptsH_1		COG1925	Phosphocarrier protein HPr
BINKAFHJ_03430	CDS	1746	ptsI_2	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
BINKAFHJ_03431	CDS	1158	mtlD	1.1.1.17	COG0246	Mannitol-1-phosphate 5-dehydrogenase
BINKAFHJ_03432	CDS	438	mtlF		COG2213	Mannitol-specific phosphotransferase enzyme IIA component
BINKAFHJ_03433	CDS	2070	mtlR			Transcriptional regulator MtlR
BINKAFHJ_03434	CDS	1452	mtlA			PTS system mannitol-specific EIICB component
BINKAFHJ_03435	CDS	1002	ghrB_2	1.1.1.79	COG1052	Glyoxylate/hydroxypyruvate reductase B
BINKAFHJ_03436	CDS	882	larE	2.8.1.-	COG1606	Pyridinium-3,5-biscarboxylic acid mononucleotide sulfurtransferase
BINKAFHJ_03437	CDS	1302	ravA_1	3.6.3.-		ATPase RavA
BINKAFHJ_03438	CDS	1734	viaA			Protein ViaA
BINKAFHJ_03439	CDS	1095				hypothetical protein
BINKAFHJ_03440	CDS	618	yojM		COG2032	Superoxide dismutase-like protein YojM
BINKAFHJ_03441	CDS	1386	mdtD			Putative multidrug resistance protein MdtD
BINKAFHJ_03442	CDS	690				hypothetical protein
BINKAFHJ_03443	CDS	864	amiF	3.5.1.49		Formamidase
BINKAFHJ_03444	CDS	687	ubiG_1	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase
BINKAFHJ_03445	CDS	480				hypothetical protein
BINKAFHJ_03446	CDS	981				hypothetical protein
BINKAFHJ_03447	CDS	2154	topB	5.99.1.2	COG0550	DNA topoisomerase 3
BINKAFHJ_03448	CDS	306				hypothetical protein
BINKAFHJ_03449	CDS	897				Epimerase family protein
BINKAFHJ_03450	CDS	5190	pknD	2.7.11.1		Serine/threonine-protein kinase PknD
BINKAFHJ_03451	CDS	813				hypothetical protein
BINKAFHJ_03452	CDS	342				hypothetical protein
BINKAFHJ_03453	CDS	507				hypothetical protein
BINKAFHJ_03454	CDS	273				hypothetical protein
BINKAFHJ_03455	CDS	789				putative protein
BINKAFHJ_03456	CDS	1182	purT	2.1.2.-	COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase
BINKAFHJ_03457	CDS	324	yodB_2		COG1733	HTH-type transcriptional regulator YodB
BINKAFHJ_03458	CDS	204				hypothetical protein
BINKAFHJ_03459	CDS	711	walR_3		COG0745	Transcriptional regulatory protein WalR
BINKAFHJ_03460	CDS	741				hypothetical protein
BINKAFHJ_03461	CDS	522				hypothetical protein
BINKAFHJ_03462	CDS	648				hypothetical protein
BINKAFHJ_03463	CDS	1080	iolG_17	1.1.1.18		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
BINKAFHJ_03464	CDS	660	vraR		COG2197	Response regulator protein VraR
BINKAFHJ_03465	CDS	1395	rcsC_8	2.7.13.3		Sensor histidine kinase RcsC
BINKAFHJ_03466	CDS	384	kapB			Kinase-associated lipoprotein B
BINKAFHJ_03467	CDS	339				hypothetical protein
BINKAFHJ_03468	CDS	198				hypothetical protein
BINKAFHJ_03469	CDS	1614	ybiT_2		COG0488	putative ABC transporter ATP-binding protein YbiT
BINKAFHJ_03470	CDS	1944	ettA		COG0488	Energy-dependent translational throttle protein EttA
BINKAFHJ_03471	CDS	1059				hypothetical protein
BINKAFHJ_03472	CDS	333				hypothetical protein
BINKAFHJ_03473	CDS	432				hypothetical protein
BINKAFHJ_03474	CDS	291				hypothetical protein
BINKAFHJ_03475	CDS	885	prpC_2	3.1.3.16	COG0631	Protein phosphatase PrpC
BINKAFHJ_03476	CDS	390	yabJ_1	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
BINKAFHJ_03477	CDS	1653				hypothetical protein
BINKAFHJ_03478	CDS	525				hypothetical protein
BINKAFHJ_03479	CDS	657				hypothetical protein
BINKAFHJ_03480	CDS	2289				hypothetical protein
BINKAFHJ_03481	CDS	1035				hypothetical protein
BINKAFHJ_03482	CDS	234				hypothetical protein
BINKAFHJ_03483	CDS	876				hypothetical protein
BINKAFHJ_03484	CDS	828				hypothetical protein
BINKAFHJ_03485	CDS	1233				hypothetical protein
BINKAFHJ_03486	CDS	1113				hypothetical protein
BINKAFHJ_03487	CDS	315				hypothetical protein
BINKAFHJ_03488	CDS	471	yfiT	3.-.-.-		Putative metal-dependent hydrolase YfiT
BINKAFHJ_03489	CDS	624				hypothetical protein
BINKAFHJ_03490	CDS	1056	rlmM	2.1.1.186		Ribosomal RNA large subunit methyltransferase M
BINKAFHJ_03491	CDS	777	ylmA_2	3.6.3.-	COG1119	putative ABC transporter ATP-binding protein YlmA
BINKAFHJ_03492	CDS	342				hypothetical protein
BINKAFHJ_03493	CDS	852	nfo_1	3.1.21.2	COG0648	putative endonuclease 4
BINKAFHJ_03494	CDS	810	mutM_2	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
BINKAFHJ_03495	CDS	1674				hypothetical protein
BINKAFHJ_03496	CDS	2286	dbpA	3.6.4.13		ATP-dependent RNA helicase DbpA
BINKAFHJ_03497	CDS	294				hypothetical protein
BINKAFHJ_03498	CDS	867				hypothetical protein
BINKAFHJ_03499	CDS	1197	iolG_18	1.1.1.18		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
BINKAFHJ_03500	CDS	447	aroQ	4.2.1.10	COG0757	3-dehydroquinate dehydratase
BINKAFHJ_03501	CDS	501				hypothetical protein
BINKAFHJ_03502	CDS	651	ycgM_4		COG0179	putative protein YcgM
BINKAFHJ_03503	CDS	807	hpcB_3	1.13.11.15	COG3384	3,4-dihydroxyphenylacetate 2,3-dioxygenase
BINKAFHJ_03504	CDS	804	asbF_3	4.2.1.118		3-dehydroshikimate dehydratase
BINKAFHJ_03505	CDS	1716				hypothetical protein
BINKAFHJ_03506	CDS	1761				hypothetical protein
BINKAFHJ_03507	CDS	744	yvoA_1		COG2188	HTH-type transcriptional repressor YvoA
BINKAFHJ_03508	misc_RNA	138				group-II-D1D4-4
BINKAFHJ_03509	CDS	1305				hypothetical protein
BINKAFHJ_03510	CDS	3468				hypothetical protein
BINKAFHJ_03511	CDS	189				hypothetical protein
BINKAFHJ_03512	CDS	1155				hypothetical protein
BINKAFHJ_03513	CDS	1167	ssuD_3	1.14.14.5	COG2141	Alkanesulfonate monooxygenase
BINKAFHJ_03514	CDS	1143	hpaH_2	1.14.14.8	COG2368	Anthranilate 3-monooxygenase oxygenase component
BINKAFHJ_03515	CDS	1413	hpaH_3	1.14.14.8	COG2368	Anthranilate 3-monooxygenase oxygenase component
BINKAFHJ_03516	CDS	252				hypothetical protein
BINKAFHJ_03517	CDS	879	hcaR_1			Hca operon transcriptional activator HcaR
BINKAFHJ_03518	CDS	1110	mmgD	2.3.3.5	COG0372	2-methylcitrate synthase
BINKAFHJ_03519	CDS	1452	prpD	4.2.1.79	COG2079	2-methylcitrate dehydratase
BINKAFHJ_03520	CDS	906	prpB	4.1.3.30	COG2513	2-methylisocitrate lyase
BINKAFHJ_03521	CDS	927	xerD_3		COG4974	Tyrosine recombinase XerD
BINKAFHJ_03522	CDS	1449		1.2.1.97		3-sulfolactaldehyde dehydrogenase
BINKAFHJ_03523	CDS	1473		1.13.11.43		Lignostilbene-alpha,beta-dioxygenase isozyme I
BINKAFHJ_03524	CDS	693				hypothetical protein
BINKAFHJ_03525	CDS	1488	aldY_2	1.2.1.-	COG1012	putative aldehyde dehydrogenase AldY
BINKAFHJ_03526	CDS	774	kipR_4		COG1414	HTH-type transcriptional regulator KipR
BINKAFHJ_03527	CDS	840				hypothetical protein
BINKAFHJ_03528	CDS	1101	sdgD	1.13.11.4		Gentisate 1,2-dioxygenase
BINKAFHJ_03529	CDS	1203	pnpA	1.14.13.167		Para-nitrophenol 4-monooxygenase
BINKAFHJ_03530	CDS	1488	rbsA_8	3.6.3.17	COG1129	Ribose import ATP-binding protein RbsA
BINKAFHJ_03531	CDS	978	alsC_2		COG1172	D-allose transport system permease protein AlsC
BINKAFHJ_03532	CDS	867		4.1.2.41		Hydroxycinnamoyl-CoA hydratase-lyase
BINKAFHJ_03533	CDS	2142	pat	2.3.1.-	COG0454	Protein lysine acetyltransferase Pat
BINKAFHJ_03534	CDS	783	kipR_5		COG1414	HTH-type transcriptional regulator KipR
BINKAFHJ_03535	CDS	789	kipR_6		COG1414	HTH-type transcriptional regulator KipR
BINKAFHJ_03536	CDS	123				hypothetical protein
BINKAFHJ_03537	CDS	1452	gabD_3	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)]
BINKAFHJ_03538	CDS	1026				hypothetical protein
BINKAFHJ_03539	CDS	1035				hypothetical protein
BINKAFHJ_03540	CDS	978	alsC_3		COG1172	D-allose transport system permease protein AlsC
BINKAFHJ_03541	CDS	1170	carC	1.3.1.108	COG1960	Caffeyl-CoA reductase-Etf complex subunit CarC
BINKAFHJ_03542	CDS	435				hypothetical protein
BINKAFHJ_03543	CDS	450				hypothetical protein
BINKAFHJ_03544	CDS	879	pgaB	3.5.1.-	COG0726	Poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase
BINKAFHJ_03545	CDS	570	sigW_3		COG1595	ECF RNA polymerase sigma factor SigW
BINKAFHJ_03546	CDS	1521				hypothetical protein
BINKAFHJ_03547	CDS	1983				hypothetical protein
BINKAFHJ_03548	CDS	240		2.3.1.-	COG1670	Acetyltransferase
BINKAFHJ_03549	CDS	636				hypothetical protein
BINKAFHJ_03550	CDS	612				hypothetical protein
BINKAFHJ_03551	CDS	789				hypothetical protein
BINKAFHJ_03552	CDS	303				hypothetical protein
BINKAFHJ_03553	CDS	1674	ubiB_3	2.7.-.-	COG0661	putative protein kinase UbiB
BINKAFHJ_03554	CDS	1155	andAc_1	1.14.12.1		Anthranilate 1,2-dioxygenase large subunit
BINKAFHJ_03555	CDS	489	nagH_1	1.14.13.172		Salicylate 5-hydroxylase, small oxygenase component
BINKAFHJ_03556	CDS	1122	adh_4	1.1.1.1	COG1063	putative alcohol dehydrogenase adh
BINKAFHJ_03557	CDS	1230				hypothetical protein
BINKAFHJ_03558	CDS	867	livH_12		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
BINKAFHJ_03559	CDS	441				hypothetical protein
BINKAFHJ_03560	CDS	588				hypothetical protein
BINKAFHJ_03561	CDS	774	cysA_2	3.6.3.25	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
